file	identifier
allyears_cell.fasta	C2_|_A_SOUTH_DAKOTA_03_2014
allyears_cell.fasta	C2_|_A_WISCONSIN_41_2012
allyears_cell.fasta	M1_S3_|_A_INDIANA_10_2015
allyears_cell.fasta	C1_|_A_HAWAII_18_2010
allyears_cell.fasta	S1_|_A_GUATEMALA_4647_2014
allyears_cell.fasta	M1_C1_|_A_TEXAS_14_2013
allyears_cell.fasta	C1_|_A_PUERTO_RICO_46_2009
allyears_cell.fasta	MX_C2_|_A_OHIO_03_2011
allyears_cell.fasta	C2_|_A_IOWA_08_2014
allyears_cell.fasta	C2_|_A_FLORIDA_08_2013
allyears_cell.fasta	C2_|_A_RHODE_ISLAND_10_2014
allyears_cell.fasta	M1_|_A_IDAHO_25_2015
allyears_cell.fasta	S3_|_A_IDAHO_23_2015
allyears_cell.fasta	M1_S1_|_A_GEORGIA_01_2015
allyears_cell.fasta	M1_C2_|_A_MARYLAND_04_2013
allyears_cell.fasta	C2_|_A_NEW_JERSEY_01_2011
allyears_cell.fasta	MX_C2_|_A_FLORIDA_24_2011
allyears_cell.fasta	S1_|_A_FLORIDA_92_2014
allyears_cell.fasta	M1_C2_|_A_FLORIDA_19_2010
allyears_cell.fasta	S1_|_A_MISSISSIPPI_18_2014
allyears_cell.fasta	C1_|_A_NEBRASKA_09_2012
allyears_cell.fasta	M1_S1_|_A_GEORGIA_45_2014
allyears_cell.fasta	S3_|_A_WASHINGTON_34_2015
allyears_cell.fasta	C1_C1_|_A_WASHINGTON_10_2013
allyears_cell.fasta	C1_|_A_FLORIDA_08_2012
allyears_cell.fasta	C2_|_A_DELAWARE_24_2012
allyears_cell.fasta	S1_|_A_ALASKA_29_2014
allyears_cell.fasta	X_|_A_NEW_YORK_01_2010
allyears_cell.fasta	C2_|_A_NEBRASKA_15_2012
allyears_cell.fasta	C1_|_A_NEW_YORK_06_2013
allyears_cell.fasta	MDCK2_|_A_MEXICO_CITY_WRAIR3569N_2010_H3N2_
allyears_cell.fasta	M1_C1S1_|_A_TEXAS_50_2012
allyears_cell.fasta	S3_|_A_MASSACHUSETTS_15_2015
allyears_cell.fasta	C2_|_A_DOMINICAN_REPUBLIC_3668_2009
allyears_cell.fasta	MX_S1_|_A_KENTUCKY_01_2015
allyears_cell.fasta	M1_C1_|_A_INDIANA_01_2012
allyears_cell.fasta	M1_C1_|_A_INDIANA_01_2013
allyears_cell.fasta	M1_C1_|_A_INDIANA_01_2014
allyears_cell.fasta	X1_C1_|_A_ONTARIO_RV2312_2013
allyears_cell.fasta	M1_C2_|_A_NORTH_CAROLINA_14_2012
allyears_cell.fasta	S3_|_A_ALASKA_60_2014
allyears_cell.fasta	S3_|_A_WISCONSIN_23_2015
allyears_cell.fasta	C1_C2_|_A_KANSAS_01_2011
allyears_cell.fasta	S3_|_A_WEST_VIRGINIA_05_2015
allyears_cell.fasta	M1_S2_|_A_NORTH_CAROLINA_08_2008
allyears_cell.fasta	S2_|_A_TEXAS_42_2014
allyears_cell.fasta	X2_C1_|_A_ONTARIO_RV2943_2012
allyears_cell.fasta	S3_|_A_CALIFORNIA_04_2015
allyears_cell.fasta	C1_|_A_UTAH_23_2012
allyears_cell.fasta	X1_C2_|_A_QUEBEC_RV0899_2009
allyears_cell.fasta	S1_|_A_RHODE_ISLAND_23_2014
allyears_cell.fasta	C2_|_A_NEW_JERSEY_13_2014
allyears_cell.fasta	C1_C1_|_A_CALIFORNIA_15_2013
allyears_cell.fasta	C2_|_A_ALASKA_16_2012
allyears_cell.fasta	C2_|_A_ALASKA_16_2011
allyears_cell.fasta	M1_|_A_MARYLAND_34_2014
allyears_cell.fasta	C2_C2_|_A_TRINIDAD_847_2013
allyears_cell.fasta	S1_|_A_PENNSYLVANIA_02_2015
allyears_cell.fasta	C1_|_A_NEW_JERSEY_02_2013
allyears_cell.fasta	S1_|_A_PENNSYLVANIA_01_2015
allyears_cell.fasta	C1_C1_|_A_CALIFORNIA_55_2012
allyears_cell.fasta	X1_C1_|_A_MASSACHUSETTS_06_2008
allyears_cell.fasta	C2_|_A_NEW_JERSEY_08_2014
allyears_cell.fasta	C2_|_A_NEW_JERSEY_08_2012
allyears_cell.fasta	C2_|_A_NEW_JERSEY_08_2011
allyears_cell.fasta	C2_|_A_MAINE_11_2012
allyears_cell.fasta	C1_|_A_NEW_JERSEY_02_2014
allyears_cell.fasta	C1_C4_|_A_BRITISH_COLUMBIA_1287_2007
allyears_cell.fasta	C2_|_A_PENNSYLVANIA_32_2014
allyears_cell.fasta	S3_|_A_NEW_JERSEY_03_2015
allyears_cell.fasta	C2_|_A_LOUISIANA_02_2014
allyears_cell.fasta	C2_|_A_WYOMING_20_2012
allyears_cell.fasta	C2_|_A_HAWAII_15_2014
allyears_cell.fasta	S3_|_A_DELAWARE_38_2014
allyears_cell.fasta	S1_|_A_RHODE_ISLAND_02_2015
allyears_cell.fasta	MDCK_1_|_A_NEW_YORK_928_2006
allyears_cell.fasta	C1_|_A_NEW_MEXICO_23_2014
allyears_cell.fasta	C1_|_A_WISCONSIN_10_2014
allyears_cell.fasta	C1_C2_|_A_MARYLAND_32_2012
allyears_cell.fasta	S2_|_A_COLORADO_36_2014
allyears_cell.fasta	M1_C1_|_A_MICHIGAN_22_2012
allyears_cell.fasta	C2_|_A_IOWA_04_2014
allyears_cell.fasta	M1_S3_|_A_NORTH_CAROLINA_15_2015
allyears_cell.fasta	X2_C1_|_A_GUATEMALA_29_2009
allyears_cell.fasta	C1_|_A_ARKANSAS_07_2013
allyears_cell.fasta	S1_|_A_MONTANA_24_2014
allyears_cell.fasta	S3_|_A_ARKANSAS_04_2015
allyears_cell.fasta	C3_|_A_DISTRICT_OF_COLUMBIA_02_2010
allyears_cell.fasta	M1_C2_|_A_MICHIGAN_32_2012
allyears_cell.fasta	C2_C1_|_A_BARBADOS_4326_2013
allyears_cell.fasta	C1_|_A_TEXAS_X69_2015
allyears_cell.fasta	C1_|_A_COLORADO_07_2011
allyears_cell.fasta	C2_|_A_HAWAII_09_2014
allyears_cell.fasta	MX_C1_|_A_INDIANA_03_2011
allyears_cell.fasta	C1_|_A_IOWA_14_2011
allyears_cell.fasta	M1_|_A_TEXAS_33_2014
allyears_cell.fasta	C4_C1_|_A_MEXICO_3701_2007
allyears_cell.fasta	S1_|_A_WASHINGTON_04_2015
allyears_cell.fasta	MX_S1_|_A_FLORIDA_18_2015
allyears_cell.fasta	S1_|_A_ALASKA_79_2015
allyears_cell.fasta	C1_|_A_HONDURAS_2445_2009
allyears_cell.fasta	C1_C2_|_A_ALABAMA_18_2012
allyears_cell.fasta	C2_|_A_NEW_JERSEY_10_2014
allyears_cell.fasta	C2_|_A_NEW_JERSEY_10_2013
allyears_cell.fasta	M1C2_|_A_MICHIGAN_23_2009
allyears_cell.fasta	M1_S1_|_A_INDIANA_03_2015
allyears_cell.fasta	X1_C2_|_A_ONTARIO_RV1473_2014
allyears_cell.fasta	C1_C1_|_A_GUATEMALA_51_2011
allyears_cell.fasta	C2_|_A_INDIANA_02_2014
allyears_cell.fasta	XMDCK1_|_A_CALIFORNIA_7_2004
allyears_cell.fasta	C1_|_A_NEW_YORK_64_2015
allyears_cell.fasta	S1_|_A_WISCONSIN_56_2014
allyears_cell.fasta	M1_C2_|_A_TEXAS_03_2009
allyears_cell.fasta	S3_|_A_CALIFORNIA_15_2015
allyears_cell.fasta	M2_C1_|_A_GEORGIA_06_2009
allyears_cell.fasta	C1_|_A_WYOMING_04_2011
allyears_cell.fasta	C1_|_A_KANSAS_14_2012
allyears_cell.fasta	M1_C1_|_A_NORTH_CAROLINA_08_2008
allyears_cell.fasta	MDCK2_|_A_MEXICO_CITY_WRAIR3568N_2010
allyears_cell.fasta	S2_|_A_PUERTO_RICO_46_2009
allyears_cell.fasta	C2_|_A_TENNESSEE_03_2011
allyears_cell.fasta	C2_|_A_TENNESSEE_03_2010
allyears_cell.fasta	M1_C2_|_A_MONTANA_06_2012
allyears_cell.fasta	S3_|_A_MARYLAND_32_2014
allyears_cell.fasta	MDCK2_|_A_SAN_SALVADOR_WRAIR3537T_2010
allyears_cell.fasta	S1_|_A_GUATEMALA_5015_2015
allyears_cell.fasta	S3_|_A_ARKANSAS_03_2015
allyears_cell.fasta	S1_|_A_ALASKA_74_2015
allyears_cell.fasta	M2_C1_|_A_HAWAII_45_2012
allyears_cell.fasta	M2_C1_|_A_GEORGIA_16_2012
allyears_cell.fasta	S3_|_A_TENNESSEE_23_2014
allyears_cell.fasta	C2_|_A_WASHINGTON_12_2012
allyears_cell.fasta	C2_|_A_WISCONSIN_10_2011
allyears_cell.fasta	C2_|_A_WISCONSIN_10_2012
allyears_cell.fasta	C2_|_A_NEW_YORK_32_2013
allyears_cell.fasta	C2_|_A_HAWAII_27_2012
allyears_cell.fasta	X1_|_A_ALBERTA_RV2363_2015
allyears_cell.fasta	C1_|_A_ALASKA_04_2012
allyears_cell.fasta	MX_C1_|_A_MONTANA_04_2010
allyears_cell.fasta	C2_|_A_ALASKA_04_2013
allyears_cell.fasta	MX_C1_|_A_MONTANA_04_2011
allyears_cell.fasta	S3_|_A_WASHINGTON_55_2014
allyears_cell.fasta	M1_C1_|_A_IDAHO_17_2008
allyears_cell.fasta	C2_S1_|_A_MEXICO_2789_2014
allyears_cell.fasta	S3_|_A_WISCONSIN_44_2014
allyears_cell.fasta	C1_|_A_WISCONSIN_05_2014
allyears_cell.fasta	C2_|_A_WYOMING_02_2014
allyears_cell.fasta	S1_|_A_TEXAS_09_2015
allyears_cell.fasta	S1_|_A_MONTANA_28_2015
allyears_cell.fasta	S3_|_A_NEW_JERSEY_40_2015
allyears_cell.fasta	S3_|_A_PENNSYLVANIA_40_2014
allyears_cell.fasta	C2_|_A_LOUISIANA_02_2013
allyears_cell.fasta	C2_|_A_LOUISIANA_02_2012
allyears_cell.fasta	C2_C1_|_A_NEW_YORK_15_2013
allyears_cell.fasta	X1_C1_|_A_ONTARIO_RV2944_2012
allyears_cell.fasta	C2_S1_|_A_HAWAII_07_2009
allyears_cell.fasta	C2_|_A_NEW_JERSEY_17_2013
allyears_cell.fasta	M1_S3_|_A_NORTH_DAKOTA_12_2015
allyears_cell.fasta	S1_|_A_DISTRICT_OF_COLUMBIA_05_2014
allyears_cell.fasta	C2_S1_|_A_MEXICO_2974_2014
allyears_cell.fasta	S3_|_A_COLORADO_25_2014
allyears_cell.fasta	S1_|_A_ARIZONA_19_2015
allyears_cell.fasta	C2_|_A_DISTRICT_OF_COLUMBIA_01_2013
allyears_cell.fasta	MDCK_1_|_A_MANAGUA_20_2007
allyears_cell.fasta	S3_|_A_CALIFORNIA_50_2014
allyears_cell.fasta	S3_|_A_NEW_JERSEY_29_2014
allyears_cell.fasta	S1_|_A_WASHINGTON_05_2015
allyears_cell.fasta	C1_C1_|_A_QUEBEC_RV2804_2010
allyears_cell.fasta	C2_|_A_EL_SALVADOR_636_2010
allyears_cell.fasta	X1_C2_|_A_KENTUCKY_05_2011
allyears_cell.fasta	C1_|_A_CALIFORNIA_02_2014
allyears_cell.fasta	C2_|_A_ALASKA_05_2010
allyears_cell.fasta	C1_C2_|_A_KANSAS_10_2010
allyears_cell.fasta	MDCK_3_|_A_NEW_YORK_900_2004
allyears_cell.fasta	C1_S1_|_A_GEORGIA_16_2014
allyears_cell.fasta	S1_|_A_MASSACHUSETTS_19_2015
allyears_cell.fasta	S1_|_A_MASSACHUSETTS_19_2014
allyears_cell.fasta	C1_|_A_MASSACHUSETTS_04_2012
allyears_cell.fasta	C2_|_A_NORTH_CAROLINA_15_2012
allyears_cell.fasta	C2_|_A_DISTRICT_OF_COLUMBIA_01_2012
allyears_cell.fasta	MX_S1_|_A_FLORIDA_26_2015
allyears_cell.fasta	C3_|_A_PENNSYLVANIA_12_2013
allyears_cell.fasta	C2_|_A_FLORIDA_09_2012
allyears_cell.fasta	M1_C2_|_A_NORTH_CAROLINA_08_2012
allyears_cell.fasta	C1_C1_|_A_CALIFORNIA_14_2013
allyears_cell.fasta	C2_|_A_DELAWARE_09_2011
allyears_cell.fasta	S3_|_A_HAWAII_22_2015
allyears_cell.fasta	S1_|_A_SOUTH_DAKOTA_01_2015
allyears_cell.fasta	C2_|_A_IOWA_05_2011
allyears_cell.fasta	S3_|_A_WISCONSIN_18_2015
allyears_cell.fasta	S3_|_A_TEXAS_26_2015
allyears_cell.fasta	M2_C1_|_A_NEW_MEXICO_01_2007
allyears_cell.fasta	X2_C1_|_A_COSTA_RICA_7172_2008
allyears_cell.fasta	S1_|_A_NEW_YORK_13_2015
allyears_cell.fasta	C1_|_A_NEW_JERSEY_14_2014
allyears_cell.fasta	S2_|_A_COLORADO_07_2015
allyears_cell.fasta	C1_|_A_NEVADA_06_2014
allyears_cell.fasta	S1_|_A_COLORADO_01_2015
allyears_cell.fasta	S1_|_A_TENNESSEE_07_2015
allyears_cell.fasta	S2_|_A_PUERTO_RICO_03_2015
allyears_cell.fasta	C1_|_A_GEORGIA_15_2010
allyears_cell.fasta	S3_|_A_IOWA_10_2015
allyears_cell.fasta	S3_|_A_NEVADA_16_2015
allyears_cell.fasta	C1_|_A_CONNECTICUT_13_2012
allyears_cell.fasta	M1_C2_|_A_COLORADO_14_2007
allyears_cell.fasta	C2_|_A_NEBRASKA_08_2012
allyears_cell.fasta	MDCK2_|_A_DISTRICT_OF_COLUMBIA_WRAIR1753P_2010
allyears_cell.fasta	X2_C2_|_A_NEW_BRUNSWICK_RV2424_2013
allyears_cell.fasta	C1_|_A_COSTA_RICA_0096_2001
allyears_cell.fasta	S3_|_A_NEW_JERSEY_49_2015
allyears_cell.fasta	C2_C2_|_A_KANSAS_03_2012
allyears_cell.fasta	X1_C1_|_A_SOUTH_CAROLINA_01_2011
allyears_cell.fasta	C2_|_A_PUERTO_RICO_02_2012
allyears_cell.fasta	C2_|_A_VIRGINIA_03_2013
allyears_cell.fasta	C1_S1_|_A_MEXICO_2720_2014
allyears_cell.fasta	MX_C2_|_A_MINNESOTA_16_2008
allyears_cell.fasta	C1_|_A_MISSISSIPPI_06_2011
allyears_cell.fasta	C1_C2_|_A_ESTELI_816_2013
allyears_cell.fasta	X_C1_|_A_VIRGINIA_02_2008
allyears_cell.fasta	MX_|_A_KENTUCKY_09_2014
allyears_cell.fasta	C2_|_A_INDIANA_05_2014
allyears_cell.fasta	M3_C2_|_A_MINNESOTA_13_2010
allyears_cell.fasta	C1_|_A_PENNSYLVANIA_16_2012
allyears_cell.fasta	MX_S1_|_A_FLORIDA_19_2015
allyears_cell.fasta	C2_|_A_NEW_MEXICO_12_2014
allyears_cell.fasta	M2_C1_|_A_IDAHO_03_2007
allyears_cell.fasta	C2_|_A_WASHINGTON_50_2012
allyears_cell.fasta	S2_|_A_MICHIGAN_20_2014
allyears_cell.fasta	S1_|_A_HAWAII_40_2014
allyears_cell.fasta	S2_|_A_COLORADO_19_2015
allyears_cell.fasta	C1_|_A_OREGON_01_2013
allyears_cell.fasta	S3_|_A_VIRGINIA_32_2015
allyears_cell.fasta	C2_|_A_TEXAS_82_2012
allyears_cell.fasta	S2_|_A_CALIFORNIA_96_2015
allyears_cell.fasta	C2_|_A_NEW_YORK_07_2014
allyears_cell.fasta	S1_|_A_ALABAMA_02_2015
allyears_cell.fasta	C1_|_A_OHIO_01_2013
allyears_cell.fasta	S3_|_A_HAWAII_08_2015
allyears_cell.fasta	S3_|_A_HAWAII_08_2014
allyears_cell.fasta	MX_S1_|_A_FLORIDA_49_2015
allyears_cell.fasta	M2_C2_|_A_MISSOURI_04_2011
allyears_cell.fasta	S1_|_A_HAWAII_70_2015
allyears_cell.fasta	M1_C2_|_A_TEXAS_02_2009
allyears_cell.fasta	S1_|_A_MINNESOTA_26_2015
allyears_cell.fasta	S1_|_A_MINNESOTA_34_2014
allyears_cell.fasta	S1_|_A_NEW_YORK_18_2014
allyears_cell.fasta	M1_S1_|_A_TEXAS_34_2014
allyears_cell.fasta	C2_|_A_FLORIDA_48_2010
allyears_cell.fasta	S3_|_A_DELAWARE_37_2015
allyears_cell.fasta	C2_|_A_PENNSYLVANIA_12_2014
allyears_cell.fasta	C1_C1_|_A_CALIFORNIA_13_2013
allyears_cell.fasta	S1_|_A_ARKANSAS_11_2014
allyears_cell.fasta	C2_|_A_PENNSYLVANIA_12_2011
allyears_cell.fasta	MX_S1_|_A_FLORIDA_20_2015
allyears_cell.fasta	S2_|_A_MONTANA_24_2015
allyears_cell.fasta	S3_|_A_TEXAS_18_2015
allyears_cell.fasta	C2_|_A_ALASKA_03_2010
allyears_cell.fasta	S1_|_A_IDAHO_09_2014
allyears_cell.fasta	C2_|_A_ALASKA_03_2012
allyears_cell.fasta	S3_|_A_CALIFORNIA_10_2015
allyears_cell.fasta	M1_C1_|_A_MASSACHUSETTS_13_2008
allyears_cell.fasta	C2_|_A_COLORADO_08_2014
allyears_cell.fasta	S3_|_A_HAWAII_16_2015
allyears_cell.fasta	S1_|_A_FLORIDA_04_2015
allyears_cell.fasta	M3_C2_|_A_MINNESOTA_18_2010
allyears_cell.fasta	M1_C1_|_A_IDAHO_01_2011
allyears_cell.fasta	X1_|_A_ALBERTA_RV2362_2015
allyears_cell.fasta	M1_C1_|_A_IDAHO_01_2013
allyears_cell.fasta	S3_|_A_TEXAS_12_2015
allyears_cell.fasta	C2_|_A_FLORIDA_31_2012
allyears_cell.fasta	MDCK_1_|_A_MANAGUA_27_2007
allyears_cell.fasta	S1_|_A_DELAWARE_40_2014
allyears_cell.fasta	M1_C2_|_A_VERMONT_11_2011
allyears_cell.fasta	S2_|_A_ARIZONA_01_2015
allyears_cell.fasta	S3_|_A_SOUTH_DAKOTA_31_2015
allyears_cell.fasta	S3_|_A_MICHIGAN_12_2015
allyears_cell.fasta	C2_|_A_NEW_YORK_04_2014
allyears_cell.fasta	S1_|_A_RHODE_ISLAND_10_2015
allyears_cell.fasta	C1_C1_|_A_WISCONSIN_20_2011
allyears_cell.fasta	C2_|_A_NEW_MEXICO_08_2014
allyears_cell.fasta	S3_|_A_IOWA_17_2015
allyears_cell.fasta	S1_|_A_PUERTO_RICO_12_2015
allyears_cell.fasta	S2_|_A_GUATEMALA_3550_2014
allyears_cell.fasta	M1_C1_|_A_MONTANA_02_2008
allyears_cell.fasta	M1_S1_|_A_MARYLAND_20_2014
allyears_cell.fasta	M1_C1_|_A_ARIZONA_13_2010
allyears_cell.fasta	S3_|_A_DELAWARE_28_2015
allyears_cell.fasta	MDCK4_|_A_YUCATAN_844_2003
allyears_cell.fasta	C1_|_A_MINNESOTA_10_2014
allyears_cell.fasta	M1_C2_|_A_SOUTH_DAKOTA_02_2007
allyears_cell.fasta	S2_|_A_MICHIGAN_66_2015
allyears_cell.fasta	S1_|_A_COLORADO_24_2014
allyears_cell.fasta	M1_S1_|_A_INDIANA_21_2014
allyears_cell.fasta	M1_S1_|_A_INDIANA_21_2015
allyears_cell.fasta	C2_|_A_SOUTH_CAROLINA_24_2012
allyears_cell.fasta	S3_|_A_MICHIGAN_21_2015
allyears_cell.fasta	S1_|_A_WISCONSIN_24_2015
allyears_cell.fasta	C2_|_A_COLORADO_18_2012
allyears_cell.fasta	C2_|_A_ALASKA_02_2012
allyears_cell.fasta	C2_|_A_ALASKA_02_2013
allyears_cell.fasta	M1_C1_|_A_MICHIGAN_01_2011
allyears_cell.fasta	M1_C2_|_A_IDAHO_04_2009
allyears_cell.fasta	S3_|_A_MISSOURI_11_2015
allyears_cell.fasta	C1_C1_|_A_BRITISH_COLUMBIA_RV3075_2009
allyears_cell.fasta	X1_C2_|_A_NICARAGUA_2145_2010
allyears_cell.fasta	S3_|_A_CALIFORNIA_24_2015
allyears_cell.fasta	C1_|_A_NEVADA_32_2013
allyears_cell.fasta	C2_|_A_PENNSYLVANIA_33_2013
allyears_cell.fasta	S3_|_A_WASHINGTON_36_2015
allyears_cell.fasta	C1_|_A_WISCONSIN_15_2009
allyears_cell.fasta	S1_|_A_NEVADA_07_2015
allyears_cell.fasta	MDCK_1_|_A_NEW_YORK_918_2005
allyears_cell.fasta	PASSAGE_DETAILS__MDCK_|_A_VIRGINIA_NHRC_TRU0003_2015
allyears_cell.fasta	M1_S1_|_A_MASSACHUSETTS_12_2014
allyears_cell.fasta	S3_|_A_RHODE_ISLAND_05_2015
allyears_cell.fasta	C1_|_A_ALASKA_17_2011
allyears_cell.fasta	S1_|_A_ARKANSAS_10_2014
allyears_cell.fasta	S1_|_A_WEST_VIRGINIA_01_2015
allyears_cell.fasta	M1_C1_|_A_IDAHO_10_2012
allyears_cell.fasta	S1_|_A_MAINE_18_2015
allyears_cell.fasta	C2_|_A_PUERTO_RICO_23_2012
allyears_cell.fasta	C2_|_A_NEW_MEXICO_11_2014
allyears_cell.fasta	S1_|_A_ALABAMA_09_2014
allyears_cell.fasta	C3_|_A_PENNSYLVANIA_09_2012
allyears_cell.fasta	C1_C1_|_A_EL_SALVADOR_1571_2011
allyears_cell.fasta	S2_|_A_HAWAII_37_2015
allyears_cell.fasta	S1_|_A_TEXAS_08_2015
allyears_cell.fasta	X1_C1_|_A_HONDURAS_6705_2010
allyears_cell.fasta	S2_|_A_GUATEMALA_142_2015
allyears_cell.fasta	S1_|_A_ALASKA_40_2014
allyears_cell.fasta	M1_C2_|_A_VERMONT_14_2012
allyears_cell.fasta	S3_|_A_IDAHO_17_2015
allyears_cell.fasta	C1_|_A_NEW_YORK_05_2013
allyears_cell.fasta	C1_|_A_ONTARIO_C72147_2011
allyears_cell.fasta	X_C1_|_A_VIRGINIA_01_2008
allyears_cell.fasta	C2_|_A_MINNESOTA_22_2011
allyears_cell.fasta	X_C2_|_A_ALABAMA_02_2012
allyears_cell.fasta	S1_|_A_UTAH_19_2014
allyears_cell.fasta	C2_C1_|_A_NEW_YORK_37_2012
allyears_cell.fasta	S1_|_A_NEW_JERSEY_09_2015
allyears_cell.fasta	S1_|_A_ARKANSAS_05_2014
allyears_cell.fasta	S2_|_A_NEW_YORK_65_2015
allyears_cell.fasta	M1_C1_|_A_GEORGIA_04_2008
allyears_cell.fasta	M1_|_A_TEXAS_63_2007
allyears_cell.fasta	C1_C1_|_A_FLORIDA_09_2013
allyears_cell.fasta	C2_|_A_DELAWARE_23_2012
allyears_cell.fasta	C2_|_A_WASHINGTON_59_2013
allyears_cell.fasta	M1_S1_|_A_NORTH_CAROLINA_11_2015
allyears_cell.fasta	S1_|_A_FLORIDA_32_2014
allyears_cell.fasta	S2_|_A_WASHINGTON_06_2015
allyears_cell.fasta	MX_C1_|_A_MINNESOTA_04_2008
allyears_cell.fasta	S1_|_A_MINNESOTA_30_2015
allyears_cell.fasta	MDCK_1_|_A_MANAGUA_14_2007
allyears_cell.fasta	C2_|_A_NORTH_CAROLINA_19_2012
allyears_cell.fasta	S3_|_A_TEXAS_20_2015
allyears_cell.fasta	MDCK_1_|_A_MANAGUA_22_2007
allyears_cell.fasta	C1_C1_|_A_WASHINGTON_05_2009
allyears_cell.fasta	S1_|_A_TEXAS_42_2014
allyears_cell.fasta	M1_C1_|_A_NEW_YORK_35_2012
allyears_cell.fasta	M1_S1_|_A_MICHIGAN_15_2014
allyears_cell.fasta	C1_|_A_MISSOURI_05_2013
allyears_cell.fasta	S3_|_A_DELAWARE_14_2015
allyears_cell.fasta	M2_C2_|_A_WASHINGTON_04_2010
allyears_cell.fasta	MX_C2_|_A_KENTUCKY_14_2013
allyears_cell.fasta	C2_|_A_CALIFORNIA_31_2012
allyears_cell.fasta	M1_C1_|_A_VIRGINIA_06_2011
allyears_cell.fasta	S3_|_A_TEXAS_87_2014
allyears_cell.fasta	S1_|_A_NORTH_CAROLINA_21_2014
allyears_cell.fasta	M1_C1_|_A_ILLINOIS_02_2012
allyears_cell.fasta	C2_|_A_CALIFORNIA_18_2011
allyears_cell.fasta	C2_|_A_CALIFORNIA_62_2013
allyears_cell.fasta	C2_|_A_CALIFORNIA_18_2013
allyears_cell.fasta	S3_|_A_NEVADA_32_2015
allyears_cell.fasta	M1_S2_|_A_IDAHO_12_2014
allyears_cell.fasta	S1_|_A_HAWAII_62_2015
allyears_cell.fasta	C2_|_A_WISCONSIN_51_2013
allyears_cell.fasta	C1_C1_|_A_HAWAII_09_2010
allyears_cell.fasta	C1_C1_|_A_HAWAII_09_2011
allyears_cell.fasta	M1_C2_|_A_NEW_MEXICO_24_2012
allyears_cell.fasta	C2_|_A_WASHINGTON_16_2014
allyears_cell.fasta	C1_C1_|_A_MEXICO_2779_2009
allyears_cell.fasta	C1_|_A_FLORIDA_29_2011
allyears_cell.fasta	S2_|_A_PUERTO_RICO_05_2015
allyears_cell.fasta	S1_|_A_PENNSYLVANIA_10_2015
allyears_cell.fasta	C2_|_A_ARIZONA_09_2012
allyears_cell.fasta	S2_|_A_NEW_JERSEY_16_2015
allyears_cell.fasta	M1_C2_|_A_VERMONT_06_2012
allyears_cell.fasta	S1_|_A_ARKANSAS_06_2014
allyears_cell.fasta	S2_|_A_NEW_MEXICO_25_2015
allyears_cell.fasta	C1_|_A_MINNESOTA_07_2014
allyears_cell.fasta	C1_C1_|_A_WISCONSIN_12_2011
allyears_cell.fasta	M2_C1_|_A_TEXAS_40_2009
allyears_cell.fasta	C2_|_A_NEVADA_14_2012
allyears_cell.fasta	SIAT3_SIAT1_|_A_WISCONSIN_20_2015
allyears_cell.fasta	C1_|_A_NORTH_CAROLINA_13_2014
allyears_cell.fasta	C2_|_A_GUATEMALA_591_2010
allyears_cell.fasta	M1_C2_|_A_NEW_MEXICO_06_2013
allyears_cell.fasta	M1_S3_|_A_TEXAS_27_2015
allyears_cell.fasta	C4_|_A_WEST_VIRGINIA_03_2011
allyears_cell.fasta	X_C1_|_A_ALABAMA_03_2011
allyears_cell.fasta	S2_|_A_NEBRASKA_17_2015
allyears_cell.fasta	C2_|_A_HAWAII_14_2014
allyears_cell.fasta	S1_|_A_HAWAII_39_2014
allyears_cell.fasta	S3_|_A_OREGON_05_2015
allyears_cell.fasta	C3_C1_|_A_IOWA_02_2008
allyears_cell.fasta	M1_S3_|_A_VIRGINIA_51_2014
allyears_cell.fasta	C1_|_A_COLORADO_01_2013
allyears_cell.fasta	C1_|_A_COLORADO_01_2011
allyears_cell.fasta	MX_C1_|_A_MICHIGAN_04_2011
allyears_cell.fasta	C2_|_A_MINNESOTA_25_2011
allyears_cell.fasta	M1_C2_|_A_VERMONT_07_2012
allyears_cell.fasta	C1_|_A_CALIFORNIA_35_2011
allyears_cell.fasta	C1_|_A_CALIFORNIA_35_2012
allyears_cell.fasta	C2_|_A_MISSISSIPPI_03_2011
allyears_cell.fasta	MX_C2_|_A_KENTUCKY_13_2013
allyears_cell.fasta	M1_C1_|_A_NORTH_CAROLINA_16_2014
allyears_cell.fasta	C1_|_A_MEMPHIS_24_1995
allyears_cell.fasta	C2_|_A_MISSOURI_08_2012
allyears_cell.fasta	C3_|_A_WASHINGTON_18_2013
allyears_cell.fasta	S2_|_A_MINNESOTA_40_2015
allyears_cell.fasta	C1_C2_|_A_KANSAS_08_2011
allyears_cell.fasta	S3_|_A_MINNESOTA_40_2014
allyears_cell.fasta	S3_|_A_MINNESOTA_31_2014
allyears_cell.fasta	C2_|_A_NORTH_CAROLINA_11_2013
allyears_cell.fasta	M1_C1_|_A_FLORIDA_39_2012
allyears_cell.fasta	X1_S1_|_A_ALBERTA_RV3496_2014
allyears_cell.fasta	C1_|_A_TEXAS_14_2011
allyears_cell.fasta	S2_|_A_ALABAMA_10_2015
allyears_cell.fasta	MX_|_A_NORTH_CAROLINA_19_2014
allyears_cell.fasta	C1_|_A_MONTANA_13_2012
allyears_cell.fasta	C2_|_A_NEW_JERSEY_14_2013
allyears_cell.fasta	MDCK4_|_A_YUCATAN_ME6057_2003
allyears_cell.fasta	C2_|_A_MEXICO_1714_2015
